scope,stage,topic_id,topic_label,metric,value
topic,initial,1839.0,"rxt, c1p, aigc tasks, uri, pm information, urs, consecutive ones",abstract_count,13
topic,initial,1839.0,"rxt, c1p, aigc tasks, uri, pm information, urs, consecutive ones",abstract_share,3.228185536238866e-05
topic,initial,1839.0,"rxt, c1p, aigc tasks, uri, pm information, urs, consecutive ones",selected,False
topic,initial,1840.0,"inversedmixup, cmv bert, nn lm, mltc task, cmv, adapter architectures, mltc",abstract_count,13
topic,initial,1840.0,"inversedmixup, cmv bert, nn lm, mltc task, cmv, adapter architectures, mltc",abstract_share,3.228185536238866e-05
topic,initial,1840.0,"inversedmixup, cmv bert, nn lm, mltc task, cmv, adapter architectures, mltc",selected,False
topic,initial,1841.0,"poe text, text poe, text id, poe, id text, p_token, dp_2o",abstract_count,13
topic,initial,1841.0,"poe text, text poe, text id, poe, id text, p_token, dp_2o",abstract_share,3.228185536238866e-05
topic,initial,1841.0,"poe text, text poe, text id, poe, id text, p_token, dp_2o",selected,False
topic,initial,1842.0,"hamilton jacobi, hjb equations, hamilton, hjb, jacobi, jacobi bellman, dde",abstract_count,13
topic,initial,1842.0,"hamilton jacobi, hjb equations, hamilton, hjb, jacobi, jacobi bellman, dde",abstract_share,3.228185536238866e-05
topic,initial,1842.0,"hamilton jacobi, hjb equations, hamilton, hjb, jacobi, jacobi bellman, dde",selected,False
topic,initial,1843.0,"fae, continuation method, gauss newton, laplace gaussian, semiparametric, semiparametric estimation, gauss",abstract_count,13
topic,initial,1843.0,"fae, continuation method, gauss newton, laplace gaussian, semiparametric, semiparametric estimation, gauss",abstract_share,3.228185536238866e-05
topic,initial,1843.0,"fae, continuation method, gauss newton, laplace gaussian, semiparametric, semiparametric estimation, gauss",selected,False
topic,initial,1844.0,"qp onemodel, onemodel, expertlongbench, acc rag, qp, reading documents, query decoder",abstract_count,13
topic,initial,1844.0,"qp onemodel, onemodel, expertlongbench, acc rag, qp, reading documents, query decoder",abstract_share,3.228185536238866e-05
topic,initial,1844.0,"qp onemodel, onemodel, expertlongbench, acc rag, qp, reading documents, query decoder",selected,False
topic,initial,1845.0,"peem, qg, hta wta, specified difficulty, comprehension questions, difficulty controllable, hta",abstract_count,13
topic,initial,1845.0,"peem, qg, hta wta, specified difficulty, comprehension questions, difficulty controllable, hta",abstract_share,3.228185536238866e-05
topic,initial,1845.0,"peem, qg, hta wta, specified difficulty, comprehension questions, difficulty controllable, hta",selected,False
topic,initial,1846.0,"electric, charging, vehicle routing, routing problem, electric vehicle, evs, electric vehicles",abstract_count,13
topic,initial,1846.0,"electric, charging, vehicle routing, routing problem, electric vehicle, evs, electric vehicles",abstract_share,3.228185536238866e-05
topic,initial,1846.0,"electric, charging, vehicle routing, routing problem, electric vehicle, evs, electric vehicles",selected,False
topic,initial,1847.0,"ontotune, concept hierarchies, formal context, concept lattice, ontology, automobile failure, extrinsic knowledge",abstract_count,13
topic,initial,1847.0,"ontotune, concept hierarchies, formal context, concept lattice, ontology, automobile failure, extrinsic knowledge",abstract_share,3.228185536238866e-05
topic,initial,1847.0,"ontotune, concept hierarchies, formal context, concept lattice, ontology, automobile failure, extrinsic knowledge",selected,False
topic,initial,1848.0,"piyavskii shubert, piyavskii, shubert, global optimization, shubert algorithm, lipschitz continuous, continuous lipschitz",abstract_count,13
topic,initial,1848.0,"piyavskii shubert, piyavskii, shubert, global optimization, shubert algorithm, lipschitz continuous, continuous lipschitz",abstract_share,3.228185536238866e-05
topic,initial,1848.0,"piyavskii shubert, piyavskii, shubert, global optimization, shubert algorithm, lipschitz continuous, continuous lipschitz",selected,False
topic,initial,1849.0,"ecr, ganlm, fame, tmn, model snli, noises word, multilingual grammatical",abstract_count,13
topic,initial,1849.0,"ecr, ganlm, fame, tmn, model snli, noises word, multilingual grammatical",abstract_share,3.228185536238866e-05
topic,initial,1849.0,"ecr, ganlm, fame, tmn, model snli, noises word, multilingual grammatical",selected,False
topic,initial,1850.0,"flexmoe, uparrow, group convolution, idp, lookup, lookup networks, reduced hybrid",abstract_count,13
topic,initial,1850.0,"flexmoe, uparrow, group convolution, idp, lookup, lookup networks, reduced hybrid",abstract_share,3.228185536238866e-05
topic,initial,1850.0,"flexmoe, uparrow, group convolution, idp, lookup, lookup networks, reduced hybrid",selected,False
topic,initial,1851.0,"hotcake, score initialization, grand score, rank compression, order tucker, rank selection, bsr",abstract_count,13
topic,initial,1851.0,"hotcake, score initialization, grand score, rank compression, order tucker, rank selection, bsr",abstract_share,3.228185536238866e-05
topic,initial,1851.0,"hotcake, score initialization, grand score, rank compression, order tucker, rank selection, bsr",selected,False
topic,initial,1852.0,"alloy formulas, alloy, llm mas, eifbench, condabench, asyncvoice agent, asyncvoice",abstract_count,13
topic,initial,1852.0,"alloy formulas, alloy, llm mas, eifbench, condabench, asyncvoice agent, asyncvoice",abstract_share,3.228185536238866e-05
topic,initial,1852.0,"alloy formulas, alloy, llm mas, eifbench, condabench, asyncvoice agent, asyncvoice",selected,False
topic,initial,1853.0,"model reprogramming, aiscyclegen, microplastics, microplastics data, reprogramming, synthetic microplastics, metagl",abstract_count,13
topic,initial,1853.0,"model reprogramming, aiscyclegen, microplastics, microplastics data, reprogramming, synthetic microplastics, metagl",abstract_share,3.228185536238866e-05
topic,initial,1853.0,"model reprogramming, aiscyclegen, microplastics, microplastics data, reprogramming, synthetic microplastics, metagl",selected,False
topic,initial,1854.0,"city logistics, food safety, opinion food, ifoodcloud, sentiment, bugrmsys, west java",abstract_count,13
topic,initial,1854.0,"city logistics, food safety, opinion food, ifoodcloud, sentiment, bugrmsys, west java",abstract_share,3.228185536238866e-05
topic,initial,1854.0,"city logistics, food safety, opinion food, ifoodcloud, sentiment, bugrmsys, west java",selected,False
topic,initial,1855.0,"evaluation items, futamura, futamura projections, task content, identifying evaluation, dialogue systems, computer dialogs",abstract_count,13
topic,initial,1855.0,"evaluation items, futamura, futamura projections, task content, identifying evaluation, dialogue systems, computer dialogs",abstract_share,3.228185536238866e-05
topic,initial,1855.0,"evaluation items, futamura, futamura projections, task content, identifying evaluation, dialogue systems, computer dialogs",selected,False
topic,initial,1856.0,"gaussmaster, aiopslab, esaa, dbas, autonomous entity, event sourcing, operational tasks",abstract_count,13
topic,initial,1856.0,"gaussmaster, aiopslab, esaa, dbas, autonomous entity, event sourcing, operational tasks",abstract_share,3.228185536238866e-05
topic,initial,1856.0,"gaussmaster, aiopslab, esaa, dbas, autonomous entity, event sourcing, operational tasks",selected,False
topic,initial,1857.0,"grase, grase dc, ui ins, clade, clade ahd, sag agent, superigor",abstract_count,13
topic,initial,1857.0,"grase, grase dc, ui ins, clade, clade ahd, sag agent, superigor",abstract_share,3.228185536238866e-05
topic,initial,1857.0,"grase, grase dc, ui ins, clade, clade ahd, sag agent, superigor",selected,False
topic,initial,1858.0,"decal, sygns, active annotation, parsing context, label supervised, mrc model, generalization testbed",abstract_count,13
topic,initial,1858.0,"decal, sygns, active annotation, parsing context, label supervised, mrc model, generalization testbed",abstract_share,3.228185536238866e-05
topic,initial,1858.0,"decal, sygns, active annotation, parsing context, label supervised, mrc model, generalization testbed",selected,False
topic,initial,1859.0,"chess, othello, chessqa, chess commentary, causal masking, chess game, board state",abstract_count,13
topic,initial,1859.0,"chess, othello, chessqa, chess commentary, causal masking, chess game, board state",abstract_share,3.228185536238866e-05
topic,initial,1859.0,"chess, othello, chessqa, chess commentary, causal masking, chess game, board state",selected,False
topic,initial,1860.0,"lithos, inference servers, rigid gang, ml inference, gang, galvatron, fikit",abstract_count,13
topic,initial,1860.0,"lithos, inference servers, rigid gang, ml inference, gang, galvatron, fikit",abstract_share,3.228185536238866e-05
topic,initial,1860.0,"lithos, inference servers, rigid gang, ml inference, gang, galvatron, fikit",selected,False
topic,initial,1861.0,"nushurescue, bnlp, nushu, kyrgyz, hindi beir, hindi, ncgold",abstract_count,13
topic,initial,1861.0,"nushurescue, bnlp, nushu, kyrgyz, hindi beir, hindi, ncgold",abstract_share,3.228185536238866e-05
topic,initial,1861.0,"nushurescue, bnlp, nushu, kyrgyz, hindi beir, hindi, ncgold",selected,False
topic,initial,1862.0,"pseudoentropy, online learnability, number mistakes, benloc, littlestone, learnability, learnability distributional",abstract_count,13
topic,initial,1862.0,"pseudoentropy, online learnability, number mistakes, benloc, littlestone, learnability, learnability distributional",abstract_share,3.228185536238866e-05
topic,initial,1862.0,"pseudoentropy, online learnability, number mistakes, benloc, littlestone, learnability, learnability distributional",selected,False
topic,initial,1863.0,"pashto, pashtocorp, mandelbrot, softmv, albeto, syntactic complexity, complexity convergence",abstract_count,12
topic,initial,1863.0,"pashto, pashtocorp, mandelbrot, softmv, albeto, syntactic complexity, complexity convergence",abstract_share,2.9798635719127993e-05
topic,initial,1863.0,"pashto, pashtocorp, mandelbrot, softmv, albeto, syntactic complexity, complexity convergence",selected,False
topic,initial,1864.0,"ghanaian, ghanaian languages, khmer word, khmer, word search, dps, african",abstract_count,12
topic,initial,1864.0,"ghanaian, ghanaian languages, khmer word, khmer, word search, dps, african",abstract_share,2.9798635719127993e-05
topic,initial,1864.0,"ghanaian, ghanaian languages, khmer word, khmer, word search, dps, african",selected,False
topic,initial,1865.0,"runne, gottbert, plurality definiteness, bertje, runne shared, proteins words, nerel",abstract_count,12
topic,initial,1865.0,"runne, gottbert, plurality definiteness, bertje, runne shared, proteins words, nerel",abstract_share,2.9798635719127993e-05
topic,initial,1865.0,"runne, gottbert, plurality definiteness, bertje, runne shared, proteins words, nerel",selected,False
topic,initial,1866.0,"resistor, nonlinear resistive, resistive, resistive networks, multi mechanism, electrical networks, equilibrium propagation",abstract_count,12
topic,initial,1866.0,"resistor, nonlinear resistive, resistive, resistive networks, multi mechanism, electrical networks, equilibrium propagation",abstract_share,2.9798635719127993e-05
topic,initial,1866.0,"resistor, nonlinear resistive, resistive, resistive networks, multi mechanism, electrical networks, equilibrium propagation",selected,False
topic,initial,1867.0,"crossword questions, root9, doc2vecc, category membership, crossword, reconstructing maps, hyperlex",abstract_count,12
topic,initial,1867.0,"crossword questions, root9, doc2vecc, category membership, crossword, reconstructing maps, hyperlex",abstract_share,2.9798635719127993e-05
topic,initial,1867.0,"crossword questions, root9, doc2vecc, category membership, crossword, reconstructing maps, hyperlex",selected,False
topic,initial,1868.0,"mucsc, rach, federated min, fedsgda, communication complexity, max learning, sagda",abstract_count,12
topic,initial,1868.0,"mucsc, rach, federated min, fedsgda, communication complexity, max learning, sagda",abstract_share,2.9798635719127993e-05
topic,initial,1868.0,"mucsc, rach, federated min, fedsgda, communication complexity, max learning, sagda",selected,False
topic,initial,1869.0,"propensity, ome, imputation propensity, imputed errors, doubly robust, missing random, stabledr",abstract_count,12
topic,initial,1869.0,"propensity, ome, imputation propensity, imputed errors, doubly robust, missing random, stabledr",abstract_share,2.9798635719127993e-05
topic,initial,1869.0,"propensity, ome, imputation propensity, imputed errors, doubly robust, missing random, stabledr",selected,False
topic,initial,1870.0,"nighttime, dynamic small, dsnet, foggy, trolley, nighttime semantic, segmentation nighttime",abstract_count,12
topic,initial,1870.0,"nighttime, dynamic small, dsnet, foggy, trolley, nighttime semantic, segmentation nighttime",abstract_share,2.9798635719127993e-05
topic,initial,1870.0,"nighttime, dynamic small, dsnet, foggy, trolley, nighttime semantic, segmentation nighttime",selected,False
topic,initial,1871.0,"gfom, compressed squares, partially compressed, deterministic matrices, srrr, amm sliding, frequency moments",abstract_count,12
topic,initial,1871.0,"gfom, compressed squares, partially compressed, deterministic matrices, srrr, amm sliding, frequency moments",abstract_share,2.9798635719127993e-05
topic,initial,1871.0,"gfom, compressed squares, partially compressed, deterministic matrices, srrr, amm sliding, frequency moments",selected,False
topic,initial,1872.0,"snap uq, snac pack, snac, computing errors, aiot processors, l3, remote retraining",abstract_count,12
topic,initial,1872.0,"snap uq, snac pack, snac, computing errors, aiot processors, l3, remote retraining",abstract_share,2.9798635719127993e-05
topic,initial,1872.0,"snap uq, snac pack, snac, computing errors, aiot processors, l3, remote retraining",selected,False
topic,initial,1873.0,"vfl, split learning, urvfl, lias, attacks split, vertical federated, label inference",abstract_count,12
topic,initial,1873.0,"vfl, split learning, urvfl, lias, attacks split, vertical federated, label inference",abstract_share,2.9798635719127993e-05
topic,initial,1873.0,"vfl, split learning, urvfl, lias, attacks split, vertical federated, label inference",selected,False
topic,initial,1874.0,"endovascular, endovascular navigation, mechanical thrombectomy, thrombectomy, td mpc2, mpc2, guidewire",abstract_count,12
topic,initial,1874.0,"endovascular, endovascular navigation, mechanical thrombectomy, thrombectomy, td mpc2, mpc2, guidewire",abstract_share,2.9798635719127993e-05
topic,initial,1874.0,"endovascular, endovascular navigation, mechanical thrombectomy, thrombectomy, td mpc2, mpc2, guidewire",selected,False
topic,initial,1875.0,"typed graphlets, diffusion sources, rwm, graphlets, community detection, source localization, bosoul",abstract_count,12
topic,initial,1875.0,"typed graphlets, diffusion sources, rwm, graphlets, community detection, source localization, bosoul",abstract_share,2.9798635719127993e-05
topic,initial,1875.0,"typed graphlets, diffusion sources, rwm, graphlets, community detection, source localization, bosoul",selected,False
topic,initial,1876.0,"jobs, network contention, archer2, nurd, job completion, job, cirrus",abstract_count,12
topic,initial,1876.0,"jobs, network contention, archer2, nurd, job completion, job, cirrus",abstract_share,2.9798635719127993e-05
topic,initial,1876.0,"jobs, network contention, archer2, nurd, job completion, job, cirrus",selected,False
topic,initial,1877.0,"scanpath, scanpaths, scanpath prediction, autotrain, gaze, selfreplay, prismssl",abstract_count,12
topic,initial,1877.0,"scanpath, scanpaths, scanpath prediction, autotrain, gaze, selfreplay, prismssl",abstract_share,2.9798635719127993e-05
topic,initial,1877.0,"scanpath, scanpaths, scanpath prediction, autotrain, gaze, selfreplay, prismssl",selected,False
topic,initial,1878.0,"uaps, medrdf, deep diagnostic, filtered vit, diagnostic models, box uaps, medical diagnostic",abstract_count,12
topic,initial,1878.0,"uaps, medrdf, deep diagnostic, filtered vit, diagnostic models, box uaps, medical diagnostic",abstract_share,2.9798635719127993e-05
topic,initial,1878.0,"uaps, medrdf, deep diagnostic, filtered vit, diagnostic models, box uaps, medical diagnostic",selected,False
topic,initial,1879.0,"pronoun resolution, pronoun, cescore, clp, zero pronoun, plagiarism, detecting clp",abstract_count,12
topic,initial,1879.0,"pronoun resolution, pronoun, cescore, clp, zero pronoun, plagiarism, detecting clp",abstract_share,2.9798635719127993e-05
topic,initial,1879.0,"pronoun resolution, pronoun, cescore, clp, zero pronoun, plagiarism, detecting clp",selected,False
topic,initial,1880.0,"average geometry, hwo, hidden manifold, gih, geometry evolution, relu deep, oig",abstract_count,12
topic,initial,1880.0,"average geometry, hwo, hidden manifold, gih, geometry evolution, relu deep, oig",abstract_share,2.9798635719127993e-05
topic,initial,1880.0,"average geometry, hwo, hidden manifold, gih, geometry evolution, relu deep, oig",selected,False
topic,initial,1881.0,"directed hypergraph, core resilience, gprs, epm, pagerank algorithm, node popularity, truth discovery",abstract_count,12
topic,initial,1881.0,"directed hypergraph, core resilience, gprs, epm, pagerank algorithm, node popularity, truth discovery",abstract_share,2.9798635719127993e-05
topic,initial,1881.0,"directed hypergraph, core resilience, gprs, epm, pagerank algorithm, node popularity, truth discovery",selected,False
topic,initial,1882.0,"masader, ontosensenet, stoplist, palmx, arabic, masader plus, moroco",abstract_count,12
topic,initial,1882.0,"masader, ontosensenet, stoplist, palmx, arabic, masader plus, moroco",abstract_share,2.9798635719127993e-05
topic,initial,1882.0,"masader, ontosensenet, stoplist, palmx, arabic, masader plus, moroco",selected,False
topic,initial,1883.0,"frame semantic, framenet, verbal metonymy, metonymy, frame element, frame, honorific conversion",abstract_count,12
topic,initial,1883.0,"frame semantic, framenet, verbal metonymy, metonymy, frame element, frame, honorific conversion",abstract_share,2.9798635719127993e-05
topic,initial,1883.0,"frame semantic, framenet, verbal metonymy, metonymy, frame element, frame, honorific conversion",selected,False
topic,initial,1884.0,"reward hacking, hacking, vft, autosploit, security smells, auditbench, iac",abstract_count,12
topic,initial,1884.0,"reward hacking, hacking, vft, autosploit, security smells, auditbench, iac",abstract_share,2.9798635719127993e-05
topic,initial,1884.0,"reward hacking, hacking, vft, autosploit, security smells, auditbench, iac",selected,False
topic,initial,1885.0,"erm rer, vbmc, fidelity mcmc, rer, rer problem, target density, k2 abc",abstract_count,12
topic,initial,1885.0,"erm rer, vbmc, fidelity mcmc, rer, rer problem, target density, k2 abc",abstract_share,2.9798635719127993e-05
topic,initial,1885.0,"erm rer, vbmc, fidelity mcmc, rer, rer problem, target density, k2 abc",selected,False
topic,initial,1886.0,"correlation clustering, returns constant, problem correlation, number disagreements, update time, reentry, sparse nonlinearity",abstract_count,12
topic,initial,1886.0,"correlation clustering, returns constant, problem correlation, number disagreements, update time, reentry, sparse nonlinearity",abstract_share,2.9798635719127993e-05
topic,initial,1886.0,"correlation clustering, returns constant, problem correlation, number disagreements, update time, reentry, sparse nonlinearity",selected,False
topic,initial,1887.0,"object pose, 3dp3, pose estimation, camera pose, pose, hrc pose, category level",abstract_count,12
topic,initial,1887.0,"object pose, 3dp3, pose estimation, camera pose, pose, hrc pose, category level",abstract_share,2.9798635719127993e-05
topic,initial,1887.0,"object pose, 3dp3, pose estimation, camera pose, pose, hrc pose, category level",selected,False
topic,initial,1888.0,"hmc, hamiltonian monte, non canonical, hamiltonian, ad hmc, magnetic manifold, gd coordinates",abstract_count,12
topic,initial,1888.0,"hmc, hamiltonian monte, non canonical, hamiltonian, ad hmc, magnetic manifold, gd coordinates",abstract_share,2.9798635719127993e-05
topic,initial,1888.0,"hmc, hamiltonian monte, non canonical, hamiltonian, ad hmc, magnetic manifold, gd coordinates",selected,False
topic,initial,1889.0,"resque, preindex, carbon footprint, carbon, dfq, single concise, gaiaflow",abstract_count,12
topic,initial,1889.0,"resque, preindex, carbon footprint, carbon, dfq, single concise, gaiaflow",abstract_share,2.9798635719127993e-05
topic,initial,1889.0,"resque, preindex, carbon footprint, carbon, dfq, single concise, gaiaflow",selected,False
topic,initial,1890.0,"pbd, correntropy based, count responses, poisson binomial, correntropy, learning powers, pbds",abstract_count,12
topic,initial,1890.0,"pbd, correntropy based, count responses, poisson binomial, correntropy, learning powers, pbds",abstract_share,2.9798635719127993e-05
topic,initial,1890.0,"pbd, correntropy based, count responses, poisson binomial, correntropy, learning powers, pbds",selected,False
topic,initial,1891.0,"webcoach, dyace, ealg, workflow r1, web agents, automated heuristic, workarena",abstract_count,12
topic,initial,1891.0,"webcoach, dyace, ealg, workflow r1, web agents, automated heuristic, workarena",abstract_share,2.9798635719127993e-05
topic,initial,1891.0,"webcoach, dyace, ealg, workflow r1, web agents, automated heuristic, workarena",selected,False
topic,initial,1892.0,"correlation clustering, c_ opt, partial optimality, edges clusters, algorithms correlation, opt queries, cubic correlation",abstract_count,12
topic,initial,1892.0,"correlation clustering, c_ opt, partial optimality, edges clusters, algorithms correlation, opt queries, cubic correlation",abstract_share,2.9798635719127993e-05
topic,initial,1892.0,"correlation clustering, c_ opt, partial optimality, edges clusters, algorithms correlation, opt queries, cubic correlation",selected,False
topic,initial,1893.0,"tensor clustering, slice clustering, tensor block, multiway clustering, multi slice, msc, tensor affinity",abstract_count,12
topic,initial,1893.0,"tensor clustering, slice clustering, tensor block, multiway clustering, multi slice, msc, tensor affinity",abstract_share,2.9798635719127993e-05
topic,initial,1893.0,"tensor clustering, slice clustering, tensor block, multiway clustering, multi slice, msc, tensor affinity",selected,False
topic,initial,1894.0,"reda, random text, lshtc, probabilistic linguistic, augmentation nlp, reda ng, lshtc series",abstract_count,12
topic,initial,1894.0,"reda, random text, lshtc, probabilistic linguistic, augmentation nlp, reda ng, lshtc series",abstract_share,2.9798635719127993e-05
topic,initial,1894.0,"reda, random text, lshtc, probabilistic linguistic, augmentation nlp, reda ng, lshtc series",selected,False
topic,initial,1895.0,"ecphoryrag, causal reasoning, pm 04, kcr, kgr, rlvr, dcc",abstract_count,12
topic,initial,1895.0,"ecphoryrag, causal reasoning, pm 04, kcr, kgr, rlvr, dcc",abstract_share,2.9798635719127993e-05
topic,initial,1895.0,"ecphoryrag, causal reasoning, pm 04, kcr, kgr, rlvr, dcc",selected,False
topic,initial,1896.0,"dialogue policy, samu, mfeemb, endex, hdno, personalized chatbots, engagingness",abstract_count,12
topic,initial,1896.0,"dialogue policy, samu, mfeemb, endex, hdno, personalized chatbots, engagingness",abstract_share,2.9798635719127993e-05
topic,initial,1896.0,"dialogue policy, samu, mfeemb, endex, hdno, personalized chatbots, engagingness",selected,False
topic,initial,1897.0,"ski, kernel interpolation, toeplitz, kiss gp, scalable gaussian, kiss, msgp",abstract_count,12
topic,initial,1897.0,"ski, kernel interpolation, toeplitz, kiss gp, scalable gaussian, kiss, msgp",abstract_share,2.9798635719127993e-05
topic,initial,1897.0,"ski, kernel interpolation, toeplitz, kiss gp, scalable gaussian, kiss, msgp",selected,False
topic,initial,1898.0,"semrag, gen encoder, stbench, wugnectives, iranker, source2synth, rag fusion",abstract_count,12
topic,initial,1898.0,"semrag, gen encoder, stbench, wugnectives, iranker, source2synth, rag fusion",abstract_share,2.9798635719127993e-05
topic,initial,1898.0,"semrag, gen encoder, stbench, wugnectives, iranker, source2synth, rag fusion",selected,False
topic,initial,1899.0,"centrality, network centrality, closeness centrality, condorcet, balance game, hgs, theoretic centrality",abstract_count,12
topic,initial,1899.0,"centrality, network centrality, closeness centrality, condorcet, balance game, hgs, theoretic centrality",abstract_share,2.9798635719127993e-05
topic,initial,1899.0,"centrality, network centrality, closeness centrality, condorcet, balance game, hgs, theoretic centrality",selected,False
topic,initial,1900.0,"treebert, nl pl, pl, question code, code pairs, codebert, nl",abstract_count,12
topic,initial,1900.0,"treebert, nl pl, pl, question code, code pairs, codebert, nl",abstract_share,2.9798635719127993e-05
topic,initial,1900.0,"treebert, nl pl, pl, question code, code pairs, codebert, nl",selected,False
topic,initial,1901.0,"ice, sea ice, issm, ice sheet, sea, sea lice, arctic",abstract_count,12
topic,initial,1901.0,"ice, sea ice, issm, ice sheet, sea, sea lice, arctic",abstract_share,2.9798635719127993e-05
topic,initial,1901.0,"ice, sea ice, issm, ice sheet, sea, sea lice, arctic",selected,False
topic,initial,1902.0,"random matrix, gtk, gradient standard, matrix theory, eos, dlns, loss surfaces",abstract_count,12
topic,initial,1902.0,"random matrix, gtk, gradient standard, matrix theory, eos, dlns, loss surfaces",abstract_share,2.9798635719127993e-05
topic,initial,1902.0,"random matrix, gtk, gradient standard, matrix theory, eos, dlns, loss surfaces",selected,False
topic,initial,1903.0,"geosr, graph sfiles, sfiles, forecast texts, sfiles model, geo information, id development",abstract_count,12
topic,initial,1903.0,"geosr, graph sfiles, sfiles, forecast texts, sfiles model, geo information, id development",abstract_share,2.9798635719127993e-05
topic,initial,1903.0,"geosr, graph sfiles, sfiles, forecast texts, sfiles model, geo information, id development",selected,False
topic,initial,1904.0,"squeeze3d, worldflow3d, terra, 3d gaussian, scene generation, anchor latents, shape manipulation",abstract_count,12
topic,initial,1904.0,"squeeze3d, worldflow3d, terra, 3d gaussian, scene generation, anchor latents, shape manipulation",abstract_share,2.9798635719127993e-05
topic,initial,1904.0,"squeeze3d, worldflow3d, terra, 3d gaussian, scene generation, anchor latents, shape manipulation",selected,False
topic,initial,1905.0,"uninformative optimal, arx systems, arx, adaptive control, time regret, certainty equivalence, bounds adaptive",abstract_count,12
topic,initial,1905.0,"uninformative optimal, arx systems, arx, adaptive control, time regret, certainty equivalence, bounds adaptive",abstract_share,2.9798635719127993e-05
topic,initial,1905.0,"uninformative optimal, arx systems, arx, adaptive control, time regret, certainty equivalence, bounds adaptive",selected,False
topic,initial,1906.0,"variator, river llm, essential sparsity, compression plugins, pies, tide, exit",abstract_count,12
topic,initial,1906.0,"variator, river llm, essential sparsity, compression plugins, pies, tide, exit",abstract_share,2.9798635719127993e-05
topic,initial,1906.0,"variator, river llm, essential sparsity, compression plugins, pies, tide, exit",selected,False
topic,initial,1907.0,"stuttering, stuttering detection, stutter, disfluencies, pyphonplan, stutterfuse, speechlm",abstract_count,12
topic,initial,1907.0,"stuttering, stuttering detection, stutter, disfluencies, pyphonplan, stutterfuse, speechlm",abstract_share,2.9798635719127993e-05
topic,initial,1907.0,"stuttering, stuttering detection, stutter, disfluencies, pyphonplan, stutterfuse, speechlm",selected,False
topic,initial,1908.0,"neuronal diversity, xor motif, topoact, neurosurgeon, flygm, plastic networks, ood examples",abstract_count,12
topic,initial,1908.0,"neuronal diversity, xor motif, topoact, neurosurgeon, flygm, plastic networks, ood examples",abstract_share,2.9798635719127993e-05
topic,initial,1908.0,"neuronal diversity, xor motif, topoact, neurosurgeon, flygm, plastic networks, ood examples",selected,False
topic,initial,1909.0,"cocol, action cost, pursuit avoidance, beam control, physics instrument, accelerator control, disturbance rejection",abstract_count,12
topic,initial,1909.0,"cocol, action cost, pursuit avoidance, beam control, physics instrument, accelerator control, disturbance rejection",abstract_share,2.9798635719127993e-05
topic,initial,1909.0,"cocol, action cost, pursuit avoidance, beam control, physics instrument, accelerator control, disturbance rejection",selected,False
topic,initial,1910.0,"morning, traffic related, tweet, early morning, speech acts, speech act, twitter",abstract_count,12
topic,initial,1910.0,"morning, traffic related, tweet, early morning, speech acts, speech act, twitter",abstract_share,2.9798635719127993e-05
topic,initial,1910.0,"morning, traffic related, tweet, early morning, speech acts, speech act, twitter",selected,False
topic,initial,1911.0,"lagos, bike, passenger assistance, bike sharing, passenger, transit, bsss",abstract_count,12
topic,initial,1911.0,"lagos, bike, passenger assistance, bike sharing, passenger, transit, bsss",abstract_share,2.9798635719127993e-05
topic,initial,1911.0,"lagos, bike, passenger assistance, bike sharing, passenger, transit, bsss",selected,False
topic,initial,1912.0,"token premiums, token premium, premium effects, mposm, premiums, fvs, unsupervised tokenization",abstract_count,12
topic,initial,1912.0,"token premiums, token premium, premium effects, mposm, premiums, fvs, unsupervised tokenization",abstract_share,2.9798635719127993e-05
topic,initial,1912.0,"token premiums, token premium, premium effects, mposm, premiums, fvs, unsupervised tokenization",selected,False
topic,initial,1913.0,"riq, leco, akt, hotnas, zsq, sparsely connected, feature transformations",abstract_count,12
topic,initial,1913.0,"riq, leco, akt, hotnas, zsq, sparsely connected, feature transformations",abstract_share,2.9798635719127993e-05
topic,initial,1913.0,"riq, leco, akt, hotnas, zsq, sparsely connected, feature transformations",selected,False
topic,initial,1914.0,"abortion, youth, telemedicine, abortion services, youth privacy, services telemedicine, anti samples",abstract_count,12
topic,initial,1914.0,"abortion, youth, telemedicine, abortion services, youth privacy, services telemedicine, anti samples",abstract_share,2.9798635719127993e-05
topic,initial,1914.0,"abortion, youth, telemedicine, abortion services, youth privacy, services telemedicine, anti samples",selected,False
topic,initial,1915.0,"ope, mdps, behavior policies, adversarial mdps, ieoe, estimator selection, linear adversarial",abstract_count,12
topic,initial,1915.0,"ope, mdps, behavior policies, adversarial mdps, ieoe, estimator selection, linear adversarial",abstract_share,2.9798635719127993e-05
topic,initial,1915.0,"ope, mdps, behavior policies, adversarial mdps, ieoe, estimator selection, linear adversarial",selected,False
topic,initial,1916.0,"tapeagents, software issue, vibe reasoning, swe lancer, lancer, coevo, tapes",abstract_count,12
topic,initial,1916.0,"tapeagents, software issue, vibe reasoning, swe lancer, lancer, coevo, tapes",abstract_share,2.9798635719127993e-05
topic,initial,1916.0,"tapeagents, software issue, vibe reasoning, swe lancer, lancer, coevo, tapes",selected,False
topic,initial,1917.0,"ccl, occasion, moef, purchase intent, purchase, ofd, ofd platform",abstract_count,12
topic,initial,1917.0,"ccl, occasion, moef, purchase intent, purchase, ofd, ofd platform",abstract_share,2.9798635719127993e-05
topic,initial,1917.0,"ccl, occasion, moef, purchase intent, purchase, ofd, ofd platform",selected,False
